,file_number,text_content,img,emotion,label
168,4096," httptcoVDNvOcx http
",/content/drive/MyDrive/lab5_data/data2/4096.jpg,positive,1
169,4078,"Loot du jour Orange TT Gangsta TT Bitter Virgin TT et Bride Stories T Bonus  cartes postales Orange httptconaRFoJSW
",/content/drive/MyDrive/lab5_data/data2/4078.jpg,positive,1
170,4093,"RT campuzanoalon Hot sell pcs Swarovski Crystal Loose Beads Xmm Black A httptcoCvxgCBcAJL httptcoYzSuJQtyG
",/content/drive/MyDrive/lab5_data/data2/4093.jpg,positive,1
171,4111," httptcoueLynrcKGZ
",/content/drive/MyDrive/lab5_data/data2/4111.jpg,neutral,2
172,4089,"GHz BLACK GAME Wireless Remote Controller for Microsoft Xbox  Slim XBOX  Full re httptcosAULSLQihn httptcouxrYhWxFBI
",/content/drive/MyDrive/lab5_data/data2/4089.jpg,neutral,2
173,4081,"httptcokVzNpJVqf You Can Be Bitter or You Can Get Better httptcohNCMiiida
",/content/drive/MyDrive/lab5_data/data2/4081.jpg,positive,1
174,4104,"httptcoUwnojCM httptcohyTifbYHT
",/content/drive/MyDrive/lab5_data/data2/4104.jpg,positive,1
175,4103,"httptcoUnllkqYlir httptcopIonwnGor
",/content/drive/MyDrive/lab5_data/data2/4103.jpg,positive,1
176,4097,"RT WesleyLowery Ferguson has hired a black officer to run its almost allwhite police department httptcomTFgXQn httptcoJWq
",/content/drive/MyDrive/lab5_data/data2/4097.jpg,positive,1
177,4102,"Cell Phone USA  BlueAnt Ribbon Stereo Bluetooth Streamer Bluetooth Headset BlackBlue  httptcozjMxpiyqZ httptcoSxsErQydyL
",/content/drive/MyDrive/lab5_data/data2/4102.jpg,neutral,2
178,4110,"Cell Phone USA  A Bluetooth Smart Wrist Watch Phone Mate for Cell Phone SIM Card Black  httptcoXbNxnpxZ httptcoysiiTrMhf
",/content/drive/MyDrive/lab5_data/data2/4110.jpg,neutral,2
179,4101,"RT IAmOriss MeekBeLike Obama aint even the first black president he running second term httptcojjMUTNi
",/content/drive/MyDrive/lab5_data/data2/4101.jpg,positive,1
180,4106,"x Fashion Joystick Thumbstick Caps Game For PS PS XBOX  Controller Black  Full rea httptcoChyZDvwi httptcohKPtYhQTxJ
",/content/drive/MyDrive/lab5_data/data2/4106.jpg,neutral,2
181,4098,"RT Nofficial BUGSY Tshirt black httptcozESNoAjwY
",/content/drive/MyDrive/lab5_data/data2/4098.jpg,neutral,2
182,4076,"Algebra Survival Guide A Conversational Guide for the Thoroughly Befuddled httptcoihshfGFuF httptcoXsVMpAU
",/content/drive/MyDrive/lab5_data/data2/4076.jpg,negative,0
183,4113,"httptcoMjFEvMnBKC  Zalman ZMT Black MiniTower mATX Desktop Case with  Expansion Slots  NEW httptcoMsidLVtpD
",/content/drive/MyDrive/lab5_data/data2/4113.jpg,neutral,2
184,4086,"Cell Phone USA  Samsung Galaxy S  IV SGHIGB ATT Unlocked Smartphone WHITEBLACK httptcoKJiTLlXT httptcoFMQAmhDgm
",/content/drive/MyDrive/lab5_data/data2/4086.jpg,neutral,2
185,4105,"End Date Wednesday httptcoBxMSEKbOsI
",/content/drive/MyDrive/lab5_data/data2/4105.jpg,neutral,2
186,4099,"RT nickistruth Happy patriot vs The angry Black woman RTNBCPhiladelphia Nicki Minaj feuds Taylor Swift httptcoiBarKjmzh http
",/content/drive/MyDrive/lab5_data/data2/4099.jpg,positive,1
187,4100,"End Da httptcoqFyFjra
",/content/drive/MyDrive/lab5_data/data2/4100.jpg,neutral,2
188,4115,"Sony PlayStation   GB Piano Black Console CECHG httptcoWlmkibv httptcoHtjXQrEcm
",/content/drive/MyDrive/lab5_data/data2/4115.jpg,neutral,2
189,4085,"B x x x Wheels Rims Black  Offset Alloy  Spoke Lifted httptcozHlRhcvmY httptconszQPXg
",/content/drive/MyDrive/lab5_data/data2/4085.jpg,neutral,2
190,4114,"RT AnnieW Heathcliff is a fragile little flower BLACK CANARY  tomorrow usatodaylife has a preview  httptcoNOHdXSCrl httpt
",/content/drive/MyDrive/lab5_data/data2/4114.jpg,negative,0
191,4084,"Cell Phone USA  Samsung Galaxy Note  III SMNP SPRINT Black  White  Gold A  httptcoxFYETXfBq httptcohEWMcKnzX
",/content/drive/MyDrive/lab5_data/data2/4084.jpg,neutral,2
192,4145,"Porter Cable V Ah Cordless Power Tool Battery   BatteryBLEMISHED httptcokQKZNSMno httptcozwlsujG
",/content/drive/MyDrive/lab5_data/data2/4145.jpg,neutral,2
193,4154," BLEMISHED FLOTATION AT A TIRE httptcohXLhrSuz httptcoJdTceLmz
",/content/drive/MyDrive/lab5_data/data2/4154.jpg,negative,0
194,4152,"BLEMISHED RINEHART  BLK SLIP ON MUFFLERS CHROME TIPS  INLET TRUE DUAL HARLEY httptcoYgpKQiBQO httptcoaUSLWGai
",/content/drive/MyDrive/lab5_data/data2/4152.jpg,positive,1
195,4166,"Herman Miller Aeron OEM Replacement Back Frame Size B  D SAPPHIRE Blemished httptcoHpmzAamLG httptcoTkRLvtmW
",/content/drive/MyDrive/lab5_data/data2/4166.jpg,negative,0
196,4163,"R BLEMISHED RW LSW R AB PLY TIRE httptcokqxgN httptcoVqsNlwva
",/content/drive/MyDrive/lab5_data/data2/4163.jpg,negative,0
197,4155," PLY BLEMISHED IMPLEMENT TIRE httptcoEPePaiO httptcosSasrgpA
",/content/drive/MyDrive/lab5_data/data2/4155.jpg,negative,0
198,4124,"End Date Sunda httptcoJiTZDfIwY
",/content/drive/MyDrive/lab5_data/data2/4124.jpg,neutral,2
199,4162,"Fruit Acid Peeling with White Tea  papaya for blemished skin httptcoRoaejcdHCv fruitacid skincare peeling httptcogKShhdiGr
",/content/drive/MyDrive/lab5_data/data2/4162.jpg,positive,1
200,4151,"Blemished SB Chevy  Groove  Belt SWP Billet Aluminum Crank Pulley    httptcoXxLafrr httptcoDTARDrRCwP
",/content/drive/MyDrive/lab5_data/data2/4151.jpg,neutral,2
201,4131,"APPLEOFFIClAL applenws ApplePay Apple httptcoIGvVqpdWR
",/content/drive/MyDrive/lab5_data/data2/4131.jpg,positive,1
202,4123,"RT HugoSophiaUSA Lace top black skirt  httptcoFFtQaKUBkz  httptcooLLutfm
",/content/drive/MyDrive/lab5_data/data2/4123.jpg,positive,1
203,4159," BLEMISHED PLY TURF TIRE httptcoZkjrvgfW httptcoeSTjpkDMk
",/content/drive/MyDrive/lab5_data/data2/4159.jpg,negative,0
204,4158,"LL TURF  PLY LSW BLEMISHED TIRE httptcoaMMavloZPV httptcogKcOFTh
",/content/drive/MyDrive/lab5_data/data2/4158.jpg,negative,0
205,4148,"֧ݧ էݧ ҧݧ֧ާߧ ܧا BGel httptcoJEZFeKztoE httptcoAzPEpvFEV
",/content/drive/MyDrive/lab5_data/data2/4148.jpg,neutral,2
206,4141,"American Racing  Blemished Ribelle Series  Chrome Bright PVD httptcofuuaaWrHK httptcouWJzwamCst
",/content/drive/MyDrive/lab5_data/data2/4141.jpg,neutral,2
207,4164,"LITTLEST PET SHOP COCKER SPANIEL  BLUE GREY BLUE EYES BLEMISHED httptcoNMkeUFttF httptcoelQuPvuo
",/content/drive/MyDrive/lab5_data/data2/4164.jpg,positive,1
208,4129,"Outlook for US TV Ad Spending Bleak SMI Reports  Drop in Q  httptcoqHbmFTzFNk httptcoldcYPcMtV
",/content/drive/MyDrive/lab5_data/data2/4129.jpg,neutral,2
209,4161," PLY BLEMISHED TIRE httptcoaNUDjtMf httptcoTEXDPVU
",/content/drive/MyDrive/lab5_data/data2/4161.jpg,negative,0
210,4146,"R BLEMISHED RW LSW A TIRE httptcomsLMKfhr httptcoHaVJFnoqm
",/content/drive/MyDrive/lab5_data/data2/4146.jpg,negative,0
211,4139,"Im bleeding httptcoOXRoFhmYHu
",/content/drive/MyDrive/lab5_data/data2/4139.jpg,negative,0
212,4142,"Bell Variant MTB Bike Cycling Helmet Small S cm Matte Black New Blemished httptcoiSyHpWQMGy httptconmWwxsCIPh
",/content/drive/MyDrive/lab5_data/data2/4142.jpg,neutral,2
213,4153," BLEMISHED RW  A TIRE httptcoxbaMjcHa httptconDfScfHoP
",/content/drive/MyDrive/lab5_data/data2/4153.jpg,negative,0
214,4118,"ԷROCK in BAR BLACK WȫơǤΤSʤ˼ϑԻڤաߤʤפǤ롢ʤ˰ϐ httptcoUSTbKLOKx
",/content/drive/MyDrive/lab5_data/data2/4118.jpg,positive,1
215,4126,"A New Kind of Bleak Journeys through Urban Britain Hatherley Owen httptconDKupiaGB httptcoJndKxDXd
",/content/drive/MyDrive/lab5_data/data2/4126.jpg,positive,1
216,4150,"Blemished SB Chevy SBC Aluminum  Groove Belt  Groove Short Pump Crank Pulley httptcoTKRPSQOIM httptcoTxvKpvQU
",/content/drive/MyDrive/lab5_data/data2/4150.jpg,neutral,2
217,4128,"RT TorontoSadFest Films like this that makes us wonder whats the point Official selection httpstcoEAfxEuxsp httptcoADauZKmOSu
",/content/drive/MyDrive/lab5_data/data2/4128.jpg,positive,1
218,4147,"D BLEMISHED R NHS PLY TIRE httptcoBXKQSjgvmk httptcoiuarPgBSjb
",/content/drive/MyDrive/lab5_data/data2/4147.jpg,neutral,2
219,4125,"RT TransferSources The Chelsea fans who were racist to a black man in the Paris Metro have been banned from football matches for  years 
",/content/drive/MyDrive/lab5_data/data2/4125.jpg,negative,0
220,4157," PLY INDUSTRIAL F BLEMISHED FRONT TIRE httptcovmxOxCFiVG httptcoqrwtru
",/content/drive/MyDrive/lab5_data/data2/4157.jpg,negative,0
221,4144,"V Ah Battery For Hitachi EB SL EB L DLX WR DMR WRDLBLEMISHED httptcogaYACXq httptcoFRWDaWEU
",/content/drive/MyDrive/lab5_data/data2/4144.jpg,neutral,2
222,4120,"Assassins Creed IV Black Flag Sony Playstation   httptcojjpconyD httptcoMSvHvhjob
",/content/drive/MyDrive/lab5_data/data2/4120.jpg,positive,1
223,4132,"RT MYSADCAT My cat is sad because he arrived in the room and found everyone talking about how his bleak outlook brings them down http
",/content/drive/MyDrive/lab5_data/data2/4132.jpg,negative,0
224,4143,"New AGMGEL YTXLBS GTXLBS UTXL Honda Yamaha Kawasaki MotorcycleBLEMISHED httptcoEIhUeigy httptcoFKUJESGSe
",/content/drive/MyDrive/lab5_data/data2/4143.jpg,neutral,2
225,4133,"Now I shall reign in blood httptcoqlSrlArN
",/content/drive/MyDrive/lab5_data/data2/4133.jpg,positive,1
226,4122," httptcouyEaCfAnT
",/content/drive/MyDrive/lab5_data/data2/4122.jpg,neutral,2
227,4160," BLEMISHED PLY PLANTER TIRE httptcoiJxaPr httptcoGWYVzCyU
",/content/drive/MyDrive/lab5_data/data2/4160.jpg,negative,0
228,4137,"RT xinxindlite Can I notttt nose bleeding Cr pic httptcoWvvswbXVd
",/content/drive/MyDrive/lab5_data/data2/4137.jpg,positive,1
229,4119,"RT HiTechLegion AKRACING AK BlackBlue Gaming Chair Review httptcotkReiTt httptcoZfDtxzyas
",/content/drive/MyDrive/lab5_data/data2/4119.jpg,neutral,2
230,4149,"If your like me and suffer with oily blemished skin or suffer with stress spots I recommend mud masks I look gd httptcomWYCACAu
",/content/drive/MyDrive/lab5_data/data2/4149.jpg,positive,1
231,4130,"Bleak House An Authoritative and Annotated Text Illustrations a Note on the T httptcoIcQqSYpX httptcomgJDV
",/content/drive/MyDrive/lab5_data/data2/4130.jpg,neutral,2
232,4127,"RT vicenews Stephen Hawking has issued a bleak warning to those hoping to encounter alien life httptcoXrEOQwXu httptcoiNkYHa
",/content/drive/MyDrive/lab5_data/data2/4127.jpg,negative,0
233,4156," BLEMISHED INDUSTRIAL PLY TIRE httptcoVIRuTpbw httptcotjywuZPuM
",/content/drive/MyDrive/lab5_data/data2/4156.jpg,negative,0
234,4136,"RT dochal Mohammed Alawneh s funeral killed in cold  blood when IOF storming Burqin at dawn today Palestina still bleeding httpt
",/content/drive/MyDrive/lab5_data/data2/4136.jpg,negative,0
235,4140,"ADDCO  Blemished  Front Sway Bar httptcodsPxoKI httptcovZGLXnr
",/content/drive/MyDrive/lab5_data/data2/4140.jpg,negative,0
236,4134,"Bleeding Android httpstcogMWOQlo httptcoCgEIwAJXoR
",/content/drive/MyDrive/lab5_data/data2/4134.jpg,positive,1
237,4194,"RT diraholanda toucansburned DionioRamos Heimmmm Chamou  JS JOGO SUJO  iiisssso httptcoGuIWXLsAw
",/content/drive/MyDrive/lab5_data/data2/4194.jpg,negative,0
238,4188,"PAKvSL httptcoFsQpSMJ
",/content/drive/MyDrive/lab5_data/data2/4188.jpg,negative,0
239,4170,"CROFT Comp  MTB Bike Wheelset H QR ShimanoSRAM Compatible NEW BLEMISHED httptcoKvbwbsOM httptcofZEaM
",/content/drive/MyDrive/lab5_data/data2/4170.jpg,negative,0
240,4176,"relationship httptcoTDJIJJce
",/content/drive/MyDrive/lab5_data/data2/4176.jpg,positive,1
241,4196,"RT JandKPYC JK YouthCongress protested against BJPPDPgovt DyCM NirmalSingh effigy was burned on non allotment of AIIMS inJammu http
",/content/drive/MyDrive/lab5_data/data2/4196.jpg,negative,0
242,4193,"Euro buoyant ahead of Greek vote httptcoqScoNKPHQ httptcoPrSyvPbg
",/content/drive/MyDrive/lab5_data/data2/4193.jpg,positive,1
243,4199,"I finished a  minute FitStar Session and burned  calories with  Floor Bridges httpstcogrBWCnvkg httptcoSZSfNjP
",/content/drive/MyDrive/lab5_data/data2/4199.jpg,positive,1
244,4184,"RT LoveeAshlee GrowingUpTeamBreezy having your heart broken when Chris got shot in stomp the yard  httptcoGdmbEej
",/content/drive/MyDrive/lab5_data/data2/4184.jpg,negative,0
245,4180,"RT Yarelx They look so broken httptcozGEaaiFU
",/content/drive/MyDrive/lab5_data/data2/4180.jpg,negative,0
246,4211,"Wow
",/content/drive/MyDrive/lab5_data/data2/4211.jpg,negative,0
247,4195,"Did u know antiMuslim attacks spiked after chapelhill http
",/content/drive/MyDrive/lab5_data/data2/4195.jpg,negative,0
248,4192,"FXStreetNews  GBPUSD buoyant near  httptcoiIQDMpQh via Twitter httptcoJJgrGAbWe httptcoTOUPSOu
",/content/drive/MyDrive/lab5_data/data2/4192.jpg,positive,1
249,4197,"Daryl Pierson memorial burned httptcoubnPCvvvDe httptcokuQTweLY
",/content/drive/MyDrive/lab5_data/data2/4197.jpg,negative,0
250,4200,"hrw http
",/content/drive/MyDrive/lab5_data/data2/4200.jpg,negative,0
251,4182,"look at all these old white men the system isnt broken its working as designed httptcoyYjoAQwEN
",/content/drive/MyDrive/lab5_data/data2/4182.jpg,negative,0
252,4167,"   American Silver Eagle Dollar  KEY DATE LOW MITAGE BLEMISHED httptcoUPWBpWV httptcosBjbMBH
",/content/drive/MyDrive/lab5_data/data2/4167.jpg,negative,0
253,4204,"RT ChristianPost  YO Burned Parchment Deciphered as Book of LeviticusContains Gods Instructions to Moses httptcoofirhbKAax ht
",/content/drive/MyDrive/lab5_data/data2/4204.jpg,negative,0
254,4203,"JK YouthCongress protested against BJPPDPgovt DyCM NirmalSingh effigy was burned on non allotment of AIIMS inJammu httptcobQATbTUOVE
",/content/drive/MyDrive/lab5_data/data2/4203.jpg,negative,0
255,4168,"HUGE Littlest Pet Shop LOT  Pcs Puppy Dogs Cats Bunny BLEMISHED  Full read by eBay httptcoUtUUqfE httptcohuNVpWrw
",/content/drive/MyDrive/lab5_data/data2/4168.jpg,negative,0
256,4210,"RT GhettoCNN Grandmas really dont be caring  httptcowykVHJoic
",/content/drive/MyDrive/lab5_data/data2/4210.jpg,negative,0
257,4186,"Are record levels of corporate buybacks the only thing keeping the market buoyant httptcohNRmbfMwFG httptcoXcxtOgTbmW
",/content/drive/MyDrive/lab5_data/data2/4186.jpg,neutral,2
258,4207,"RT DAsiaCrew Hes probably the sweetest  most romantic  caring boyfriend HarryAppreciationDay httptcoAVxyPxAk
",/content/drive/MyDrive/lab5_data/data2/4207.jpg,positive,1
259,4172,"Critter Of The Day Blotched Porcupine fish at Phi Phi Thailand scubadiving PADI httptcozSbaGmYnVE
",/content/drive/MyDrive/lab5_data/data2/4172.jpg,negative,0
260,4171,"Cownose rays spotted eagle rays black blotched rays blue spotted ribbontail rays honeycomb rays and leopard rays httptcouBBPRpNW
",/content/drive/MyDrive/lab5_data/data2/4171.jpg,positive,1
261,4183,"RT ondaceroleon carlosmascotero en directo hablndonos sobre el caso Broken leonesp httptcolCmmLsxd
",/content/drive/MyDrive/lab5_data/data2/4183.jpg,negative,0
262,4175,"RT LisaBenton Beautiful visitor in the kitchen this evening Moth TheTiercel  Is this little beaut a Large or Blotched Emerald http
",/content/drive/MyDrive/lab5_data/data2/4175.jpg,positive,1
263,4198,"RT Hoperatives MadTree and Pink Boots to Raise Money for BurnedBrewer httptcoFCpyXMry httptcofKBeFYViyl
",/content/drive/MyDrive/lab5_data/data2/4198.jpg,negative,0
264,4206,"RT HuffPostRelig The Muslim Americans who campaigned to rebuild burned black churches have raised  httptcozBcdiqfBV http
",/content/drive/MyDrive/lab5_data/data2/4206.jpg,positive,1
265,4178,"Black blotched Triggerfish  by Louise Humpington httptcoeZtCLKzz has over  Live httptcoOqdwVaTzMZ httptcogBpYMzZY
",/content/drive/MyDrive/lab5_data/data2/4178.jpg,positive,1
266,4212,"RT TheDHotSeat Hes always so sweet and caring HarryAppreciationDay E httptcohhxykwxp
",/content/drive/MyDrive/lab5_data/data2/4212.jpg,positive,1
267,4185,"When the AC in your room is broken and you hitting shawty from the back httptcojnOgtKiTd
",/content/drive/MyDrive/lab5_data/data2/4185.jpg,negative,0
268,4179,"Color blotched acrylicnails nails nailed dtla downtownla httptcocPGszzrjB acrylicnails nailart httptcoJqUeSYNlIf
",/content/drive/MyDrive/lab5_data/data2/4179.jpg,positive,1
269,4174,"plznotme This new pen I made does this blotched effect Compared to my normal straighter line httptcosmuByKoov
",/content/drive/MyDrive/lab5_data/data2/4174.jpg,positive,1
270,4181,"RT TO Track and field events are underway at CIBC Pan Am Athletics Stadium Stay tuned for possible records being broken httptc
",/content/drive/MyDrive/lab5_data/data2/4181.jpg,positive,1
271,4209,"RT teenxgereject Harry honestly just has the biggest heart Hes such a caring person Hes truly an angel HarryAppreciationDay http
",/content/drive/MyDrive/lab5_data/data2/4209.jpg,positive,1
272,4187,"RT insiderneast ICYMI SunderlandBID hails first year httptcoHmbuWGrL httptcozcMjWz
",/content/drive/MyDrive/lab5_data/data2/4187.jpg,positive,1
273,4208,"RT olivia everyone should appreciate Harry bc he is so caring to everyone he meets HarryStyles HarryAppreciationDay  httptco
",/content/drive/MyDrive/lab5_data/data2/4208.jpg,positive,1
274,4169,"Bought blemished tomato  reduce FoodWaste Thnx JohnOliver  LastWeekTonight the gazpacho tastes just as good httptcoBtGdPHw
",/content/drive/MyDrive/lab5_data/data2/4169.jpg,positive,1
275,4189,"RT thefader Premiere Listen to iamkevingates buoyant but Xrated new song Kno One httptcoPhEIsUli httptcoLledMBKC
",/content/drive/MyDrive/lab5_data/data2/4189.jpg,positive,1
276,4191,"SageUK buoyant after Q growth httptcoaIsR httptcomraBvbcGXq
",/content/drive/MyDrive/lab5_data/data2/4191.jpg,negative,0
277,4228,"httptcowOWBqRElg TreCru httptcovnIBCQhOU
",/content/drive/MyDrive/lab5_data/data2/4228.jpg,positive,1
278,4215,"RT DInfectionMNL He has one of the most beautiful caring hearts in the entire world You cant fight us on this HarryApprecationDay h
",/content/drive/MyDrive/lab5_data/data2/4215.jpg,positive,1
279,4236,"Cherishing last days of maternity leave Will miss morning moments w my girlsScarlett and klgandhoda TODAYshow httptcoONIpsollW
",/content/drive/MyDrive/lab5_data/data2/4236.jpg,positive,1
280,4239,"HarryAppreciationDay httptco
",/content/drive/MyDrive/lab5_data/data2/4239.jpg,positive,1
281,4234,"RT realploy       httptc
",/content/drive/MyDrive/lab5_data/data2/4234.jpg,positive,1
282,4247,"RT Binksterb  RT PerfectServe In the healthcare field its important to protect ALL for httptcoxvMPinfS httptcotdqhqwxj
",/content/drive/MyDrive/lab5_data/data2/4247.jpg,positive,1
283,4229,"RT PaytonAnderson Happy birthday to my main QUAD have a cheerful day love ya lots  RyanBirge httptcoUDgsN
",/content/drive/MyDrive/lab5_data/data2/4229.jpg,positive,1
284,4217,"Quirky funny and dark satire set in a chaotic Hollywood httptcojoaunSdKP By jedhamilton httptcoAanaxdew
",/content/drive/MyDrive/lab5_data/data2/4217.jpg,positive,1
